PredictionString,image_id
2 0.890902042388916 255.78912353515625 356.04144287109375 738.9563598632812 693.5309448242188 ,test/2963.jpg
3 0.6670432686805725 955.850341796875 283.27642822265625 1024.0 544.212158203125 9 0.6548332571983337 796.055419921875 487.02606201171875 1024.0 836.7197875976562 1 0.5091549754142761 729.1173095703125 802.4031372070312 1024.0 1023.9827270507812 0 0.42254090309143066 430.72540283203125 103.39525604248047 481.3087158203125 170.57684326171875 7 0.3176037669181824 452.446533203125 285.7532958984375 502.045654296875 315.7626953125 1 0.29852673411369324 359.5491943359375 283.04412841796875 603.488037109375 584.6708374023438 ,test/2964.jpg
0 0.9212413430213928 224.94146728515625 303.45123291015625 691.1913452148438 603.6928100585938 ,test/2965.jpg
5 0.6725980639457703 385.6123046875 288.19476318359375 765.123046875 688.583740234375 ,test/2966.jpg
7 0.8212071657180786 194.45962524414062 407.22210693359375 843.7125244140625 675.4119262695312 6 0.7952130436897278 242.8103790283203 881.5732421875 345.13275146484375 950.4969482421875 7 0.4727664589881897 447.3629150390625 757.9761962890625 517.7059326171875 853.6541748046875 ,test/2967.jpg
1 0.7037074565887451 286.47259521484375 177.94985961914062 690.9841918945312 906.6878662109375 1 0.6846961379051208 356.9801025390625 19.2181396484375 614.390625 587.09814453125 1 0.6698794364929199 687.0872802734375 197.2461395263672 749.848876953125 349.07696533203125 1 0.5285457372665405 261.69586181640625 774.1602783203125 671.0614624023438 966.8424072265625 1 0.41111594438552856 589.19921875 463.31640625 621.1826171875 541.365234375 ,test/2968.jpg
6 0.8673641085624695 447.1070861816406 205.48724365234375 803.6009521484375 721.2239990234375 5 0.6345912218093872 444.5574951171875 211.037353515625 803.5927734375 716.3900146484375 6 0.5087907910346985 417.7748107910156 0.0 817.5457763671875 84.10958099365234 5 0.4005114436149597 150.04248046875 869.5826416015625 264.56829833984375 944.509765625 ,test/2969.jpg
0 0.9338130354881287 212.93170166015625 208.1947021484375 636.71533203125 608.50439453125 ,test/2970.jpg
2 0.8613884449005127 319.4021911621094 221.99298095703125 816.5447998046875 565.1829223632812 0 0.3992173969745636 285.04681396484375 522.285888671875 615.99462890625 720.477294921875 ,test/2971.jpg
7 0.8073245286941528 157.33355712890625 125.87481689453125 864.1088256835938 897.859619140625 ,test/2972.jpg
5 0.9247503876686096 450.798583984375 407.3038330078125 630.0189208984375 585.8162841796875 0 0.38708943128585815 551.77490234375 360.14849853515625 577.06884765625 411.57452392578125 5 0.35832563042640686 455.725830078125 512.6209716796875 630.4527587890625 587.0550537109375 ,test/2973.jpg
5 0.9083338975906372 223.36016845703125 171.70970153808594 618.8637084960938 608.533203125 ,test/2974.jpg
2 0.9619741439819336 356.92822265625 530.8597412109375 587.7777709960938 795.0460205078125 2 0.9504681825637817 381.13311767578125 375.06732177734375 545.0431518554688 554.569580078125 6 0.9102926254272461 420.73577880859375 83.73587036132812 712.3679809570312 392.9364929199219 1 0.6014372110366821 578.5948486328125 340.3141174316406 892.982666015625 769.3731689453125 1 0.4830916225910187 512.9750366210938 83.937255859375 819.1061401367188 537.8955688476562 1 0.4584940969944 301.0861511230469 507.34796142578125 843.51171875 1021.0828247070312 1 0.4352412819862366 23.50750732421875 0.073272705078125 506.86627197265625 142.27857971191406 1 0.3641148805618286 357.15234375 566.8345947265625 852.7113037109375 881.8001708984375 5 0.32687944173812866 591.6602783203125 37.784027099609375 713.0435791015625 250.7813720703125 1 0.32492491602897644 284.2703552246094 749.1832275390625 871.2130126953125 1022.3128662109375 1 0.26969265937805176 525.0899658203125 712.7994995117188 660.3541259765625 822.6146850585938 1 0.26030296087265015 378.6771240234375 314.83203125 454.9071044921875 398.328369140625 1 0.2575368881225586 273.0650634765625 387.97808837890625 744.8511962890625 1006.7400512695312 ,test/2975.jpg
3 0.8880615234375 461.37152099609375 575.8133544921875 645.3677368164062 706.706787109375 1 0.8728442788124084 354.7545166015625 479.5713806152344 512.587646484375 737.4093017578125 2 0.8509517908096313 502.35028076171875 429.967041015625 723.8820190429688 587.127685546875 0 0.79585862159729 430.50970458984375 422.14703369140625 541.2697143554688 496.339111328125 2 0.7056065797805786 237.10313415527344 482.8994140625 421.118408203125 666.9769287109375 3 0.5683390498161316 476.23828125 672.646240234375 644.451171875 737.8795166015625 3 0.4086419939994812 237.1246795654297 481.62823486328125 420.74090576171875 668.7426147460938 ,test/2976.jpg
0 0.8561332821846008 322.4273681640625 219.875732421875 746.0107421875 538.5670166015625 4 0.8188255429267883 46.77235412597656 283.32867431640625 129.0950164794922 667.7109985351562 ,test/2977.jpg
6 0.8760373592376709 232.76568603515625 159.222412109375 1016.6094360351562 716.721435546875 6 0.8267557621002197 191.0643310546875 164.107421875 631.2576293945312 696.0963134765625 6 0.7967165112495422 408.8839416503906 159.96923828125 999.7845458984375 669.799560546875 6 0.7840090394020081 298.85833740234375 134.41033935546875 516.8165893554688 379.63372802734375 7 0.7791517376899719 0.0 0.111724853515625 204.66937255859375 346.6121520996094 6 0.5747565627098083 242.30941772460938 122.795654296875 398.8429870605469 245.70498657226562 0 0.5356985926628113 527.0743408203125 166.13552856445312 716.9903564453125 332.9368896484375 6 0.5090510249137878 97.95465087890625 258.63226318359375 206.03244018554688 409.69024658203125 6 0.4930872917175293 28.24542236328125 332.9650573730469 564.7371215820312 718.97900390625 6 0.43220075964927673 330.89990234375 364.24566650390625 1013.9681396484375 757.7272338867188 5 0.4250047504901886 0.7890625 476.41680908203125 68.52415466308594 539.4779663085938 6 0.33616939187049866 279.10003662109375 123.04057312011719 398.4501953125 230.65220642089844 7 0.2962263226509094 99.5087890625 105.16329956054688 307.93096923828125 406.7264709472656 0 0.28746503591537476 490.9211730957031 211.72479248046875 773.858642578125 434.6014404296875 0 0.27084818482398987 493.456787109375 235.1704864501953 713.5582275390625 441.03533935546875 ,test/2978.jpg
5 0.934752345085144 468.95257568359375 470.3538513183594 608.4706420898438 761.7955322265625 1 0.4857400357723236 482.20458984375 602.9010009765625 586.8157958984375 747.2379150390625 0 0.3618178367614746 486.57550048828125 304.4002685546875 529.8173217773438 515.0927734375 ,test/2979.jpg
7 0.9619470238685608 478.62896728515625 682.953125 715.7025756835938 938.4208984375 7 0.9316971302032471 251.6258544921875 73.17919921875 520.6422729492188 598.8861083984375 7 0.9081790447235107 497.3355407714844 223.91766357421875 844.7840576171875 752.0721435546875 0 0.2641757130622864 932.0944213867188 0.0 975.2090454101562 24.226505279541016 ,test/2980.jpg
0 0.3878684937953949 156.93145751953125 302.4753723144531 834.4301147460938 952.007080078125 0 0.2870215177536011 169.8140869140625 311.80914306640625 819.3182373046875 783.9918823242188 ,test/2981.jpg
5 0.9614041447639465 443.0888366699219 488.8719482421875 754.021240234375 703.42333984375 5 0.9612377285957336 267.3392333984375 264.66619873046875 610.8515625 709.7676391601562 0 0.27619075775146484 817.5184936523438 0.0 1023.2206420898438 192.6612091064453 ,test/2982.jpg
0 0.2929961681365967 371.45751953125 426.6595458984375 698.3480224609375 648.005859375 ,test/2983.jpg
0 0.9399986267089844 380.8519592285156 352.9910888671875 735.9976806640625 575.0213623046875 ,test/2984.jpg
1 0.8142101168632507 847.0736083984375 201.0819854736328 1024.0 416.47894287109375 1 0.7162608504295349 746.7705078125 181.34423828125 882.744873046875 246.00067138671875 1 0.6802147030830383 222.20391845703125 450.13336181640625 938.8717651367188 822.6337280273438 1 0.612185001373291 428.51318359375 243.92507934570312 671.0048828125 399.6190490722656 1 0.6105198860168457 722.2166748046875 387.1426086425781 1024.0 699.707763671875 1 0.5527955293655396 898.1688232421875 653.8480224609375 1023.8033447265625 727.9447021484375 1 0.4822419285774231 604.4673461914062 291.162841796875 866.1697387695312 380.7254638671875 1 0.43452727794647217 276.2744140625 376.0560302734375 1024.0 819.2508544921875 1 0.4334328770637512 339.372314453125 348.41900634765625 776.676513671875 478.23699951171875 1 0.39564165472984314 664.663330078125 273.02191162109375 868.706298828125 330.17742919921875 7 0.38274699449539185 0.03765106201171875 437.77587890625 99.67688751220703 694.8563232421875 1 0.3507305681705475 663.8150634765625 155.26632690429688 1024.0 301.8227844238281 0 0.31044861674308777 0.018707275390625 573.00146484375 97.60591125488281 684.619140625 1 0.2836254835128784 919.7916259765625 407.60577392578125 1024.0 446.35552978515625 1 0.2824134826660156 356.1667785644531 338.55224609375 823.989501953125 575.3598022460938 1 0.2783077359199524 118.70916748046875 480.1986999511719 721.2018432617188 815.532958984375 1 0.2586115002632141 412.7894287109375 286.39825439453125 866.984130859375 384.80950927734375 1 0.25537773966789246 837.9151611328125 613.094482421875 1023.5587158203125 944.459716796875 ,test/2985.jpg
1 0.5930708050727844 253.34161376953125 374.15032958984375 761.7735595703125 744.0968627929688 0 0.31940388679504395 251.91368103027344 377.0547790527344 762.5960693359375 746.5833740234375 ,test/2986.jpg
3 0.8038983941078186 284.74755859375 331.55413818359375 665.3486938476562 740.6934204101562 7 0.2716030478477478 284.513671875 331.2365417480469 666.0800170898438 743.6611328125 ,test/2987.jpg
6 0.9342556595802307 327.6526794433594 210.41290283203125 734.8875732421875 802.122314453125 ,test/2988.jpg
7 0.9411997199058533 203.9215087890625 438.4315185546875 876.3087158203125 853.0274658203125 ,test/2989.jpg
0 0.9180150628089905 298.34893798828125 392.3532409667969 418.61810302734375 464.3544006347656 3 0.8376244902610779 75.70709228515625 355.07916259765625 368.21929931640625 566.0927734375 7 0.509421169757843 352.0130615234375 69.61669921875 1023.5711669921875 948.9969482421875 ,test/2990.jpg
9 0.6696387529373169 237.6676025390625 62.3057861328125 721.8573608398438 867.7431640625 ,test/2991.jpg
7 0.2625112235546112 612.1494140625 311.24249267578125 686.39013671875 327.55218505859375 5 0.2516714930534363 334.44525146484375 395.3167724609375 748.2351684570312 650.9949951171875 ,test/2992.jpg
7 0.94527268409729 197.48919677734375 484.1507568359375 564.2193603515625 790.2882080078125 7 0.9132571816444397 423.75616455078125 346.8509521484375 718.3414916992188 588.2686767578125 0 0.9004167318344116 236.31895446777344 132.27664184570312 635.611328125 479.0786437988281 1 0.8919931650161743 611.1202392578125 637.254638671875 913.8524169921875 950.89990234375 1 0.8764051198959351 512.4371337890625 527.4509887695312 803.1014404296875 730.4151000976562 5 0.6969130039215088 575.8095092773438 334.80157470703125 674.1798706054688 435.13140869140625 7 0.6827266216278076 285.8150634765625 464.2315673828125 427.6087646484375 520.272216796875 1 0.6213225722312927 674.94091796875 385.7135009765625 729.875 458.02276611328125 0 0.39215734601020813 169.465576171875 250.05581665039062 335.3978271484375 368.1198425292969 0 0.34377017617225647 484.2203674316406 140.50286865234375 550.7779541015625 196.03564453125 2 0.3126397430896759 169.51065063476562 249.9099578857422 335.63726806640625 368.07659912109375 ,test/2993.jpg
4 0.687539279460907 414.607666015625 133.25146484375 545.728271484375 805.6876220703125 2 0.5924851894378662 0.174713134765625 907.287353515625 71.14205932617188 1024.0 3 0.44735586643218994 0.0 906.0616455078125 71.2829360961914 1024.0 ,test/2994.jpg
5 0.8157828450202942 172.58966064453125 243.67652893066406 687.9633178710938 422.994140625 0 0.5536646246910095 626.4525756835938 151.73892211914062 716.7426147460938 282.54974365234375 1 0.39360499382019043 160.82293701171875 508.3342590332031 765.9906616210938 872.39794921875 2 0.37677088379859924 190.7386016845703 298.8636474609375 657.1298217773438 820.47021484375 2 0.2794281542301178 196.50384521484375 300.41815185546875 648.2898559570312 555.0787353515625 ,test/2995.jpg
7 0.5144506692886353 262.1846923828125 167.97232055664062 811.248779296875 880.8106689453125 1 0.41153955459594727 256.5426940917969 280.1575927734375 303.4827575683594 416.8795166015625 7 0.37329667806625366 261.4102783203125 227.56640625 866.439697265625 1021.80224609375 1 0.3036220967769623 282.6473388671875 581.610107421875 954.455322265625 913.70166015625 5 0.29281967878341675 268.77947998046875 122.7535400390625 787.9843139648438 443.3101806640625 9 0.2557547688484192 237.4166259765625 594.471435546875 960.4404296875 916.83203125 ,test/2996.jpg
3 0.8005927801132202 471.0998840332031 475.6216125488281 642.01611328125 836.18212890625 1 0.6185268759727478 375.5360107421875 246.2657928466797 717.9393310546875 474.99359130859375 1 0.5008828639984131 373.1690673828125 251.90869140625 766.7091064453125 842.5455322265625 1 0.5004091262817383 360.51416015625 106.0850830078125 889.4093017578125 761.54248046875 1 0.3940722942352295 654.9797973632812 104.75140380859375 885.3856811523438 435.88702392578125 1 0.31646138429641724 351.5240478515625 136.7266845703125 1024.0 867.5914306640625 ,test/2997.jpg
7 0.9673154354095459 107.3311767578125 584.948486328125 399.05377197265625 921.396240234375 7 0.9606486558914185 498.56573486328125 333.5599365234375 710.4581909179688 749.5419921875 7 0.931037425994873 290.705810546875 357.29608154296875 517.7340087890625 784.0048217773438 7 0.9256765842437744 739.6318359375 63.423095703125 946.40380859375 450.16217041015625 5 0.5237322449684143 126.87237548828125 348.3714599609375 347.737548828125 616.5516357421875 ,test/2998.jpg
7 0.817432165145874 360.8720703125 344.5848388671875 621.3417358398438 579.3807373046875 ,test/2999.jpg
0 0.4616358280181885 345.40240478515625 389.4758605957031 672.5213623046875 688.721923828125 7 0.41998428106307983 251.0897216796875 0.0 1022.134521484375 290.55865478515625 1 0.3346898555755615 318.8817138671875 198.4626007080078 1024.0 666.2627563476562 1 0.32947978377342224 845.9339599609375 486.1861877441406 1024.0 643.5657958984375 ,test/3000.jpg
7 0.7103756666183472 387.06097412109375 357.5458984375 1015.1926879882812 818.969970703125 5 0.5691186785697937 324.93414306640625 312.35546875 667.7451782226562 626.6861572265625 5 0.47743862867355347 272.68218994140625 331.67095947265625 546.5369262695312 588.7780151367188 1 0.46517300605773926 1.909912109375 696.2459716796875 395.56744384765625 1017.9022216796875 7 0.408477246761322 622.996337890625 126.3140869140625 1024.0 450.1468505859375 6 0.3954264223575592 0.0 3.469970703125 802.6156005859375 727.9041137695312 7 0.27740558981895447 397.59527587890625 69.90994262695312 656.2650756835938 344.3950500488281 1 0.25658413767814636 0.0374603271484375 634.88134765625 249.00033569335938 1024.0 ,test/3001.jpg
0 0.970018208026886 350.353271484375 418.50750732421875 567.8705444335938 764.2102661132812 ,test/3002.jpg
7 0.2694191634654999 288.75274658203125 231.52911376953125 908.5542602539062 884.3175659179688 ,test/3003.jpg
0 0.834109365940094 349.26751708984375 306.7672119140625 641.3074951171875 609.923095703125 ,test/3004.jpg
3 0.776444137096405 416.2577209472656 339.071044921875 766.7423095703125 729.292724609375 5 0.6617359519004822 410.8039245605469 337.7903137207031 768.24853515625 730.1064453125 ,test/3005.jpg
9 0.9086422324180603 312.0044860839844 104.07232666015625 789.4556884765625 827.206787109375 ,test/3006.jpg
1 0.906074583530426 613.7119140625 490.335205078125 734.7354736328125 644.0926513671875 1 0.8959619998931885 310.77777099609375 389.592041015625 641.2811889648438 816.4034423828125 1 0.7428552508354187 196.55870056152344 556.5306396484375 318.1534423828125 699.2078857421875 1 0.6020022034645081 269.3582763671875 226.362060546875 671.01806640625 515.33984375 2 0.3527641296386719 197.49620056152344 555.8631591796875 316.9952392578125 698.0941162109375 1 0.3351782560348511 267.0579528808594 261.4677734375 839.5655517578125 748.52392578125 1 0.2806556522846222 297.975830078125 236.35189819335938 797.0789794921875 509.6637878417969 1 0.2759346067905426 303.81744384765625 240.22735595703125 806.0935668945312 643.2605590820312 1 0.2734821140766144 318.91912841796875 537.779296875 487.51434326171875 812.3514404296875 ,test/3007.jpg
7 0.909153938293457 154.94781494140625 668.0889892578125 416.2088623046875 834.30322265625 7 0.8136187791824341 373.36651611328125 423.64300537109375 558.5498046875 506.657958984375 7 0.7823033928871155 479.69580078125 578.3031616210938 573.7020263671875 678.3524780273438 5 0.4716491401195526 401.44183349609375 308.4752197265625 489.18817138671875 385.59686279296875 9 0.4093054234981537 302.9288330078125 517.6596069335938 744.7379150390625 681.8970336914062 0 0.35873809456825256 451.4012756347656 517.4866943359375 745.3665771484375 682.5816650390625 0 0.27347812056541443 297.6853332519531 517.283447265625 744.1767578125 682.292724609375 ,test/3008.jpg
0 0.9198970198631287 305.0799560546875 830.2960205078125 383.8699951171875 902.1212158203125 0 0.8484621047973633 264.37664794921875 695.9365234375 469.91558837890625 836.087890625 0 0.6260496377944946 521.344970703125 465.12554931640625 773.14111328125 583.5648803710938 0 0.53215092420578 311.525634765625 664.3902587890625 398.864501953125 734.1219482421875 7 0.49632200598716736 441.501953125 697.625732421875 539.24072265625 785.947021484375 0 0.48752257227897644 520.01025390625 465.94049072265625 667.4215087890625 580.8884887695312 2 0.47166168689727783 223.2486114501953 663.5074462890625 310.99200439453125 758.678466796875 0 0.408926397562027 222.6942138671875 662.2872924804688 398.6019287109375 759.0765991210938 0 0.38306552171707153 372.30670166015625 532.0374755859375 472.76812744140625 603.2366943359375 0 0.36606451869010925 435.1006774902344 566.5303955078125 840.5616455078125 654.16015625 0 0.3124915063381195 441.46343994140625 697.9244384765625 538.8987426757812 786.5223388671875 0 0.2997647821903229 392.833984375 453.916015625 1023.3018798828125 585.2196044921875 0 0.28628167510032654 223.52540588378906 662.8319091796875 314.702392578125 758.4881591796875 0 0.2592290937900543 486.0797119140625 486.23297119140625 842.271728515625 653.8355102539062 ,test/3009.jpg
5 0.7601877450942993 86.4588623046875 355.06591796875 790.2647705078125 858.5458984375 ,test/3010.jpg
0 0.878287136554718 252.98291015625 265.86669921875 881.741455078125 702.1805419921875 0 0.463451623916626 725.100830078125 47.42449188232422 1022.63037109375 110.69733428955078 ,test/3011.jpg
7 0.9567675590515137 565.5205688476562 290.47027587890625 774.3491821289062 619.7099609375 7 0.9487491846084595 296.22283935546875 445.73583984375 483.71368408203125 796.9957275390625 7 0.9478766918182373 548.6555786132812 503.54425048828125 815.9868774414062 920.3035278320312 7 0.9187852144241333 431.66900634765625 594.8621826171875 578.8386840820312 872.0321044921875 7 0.9067959785461426 479.37078857421875 492.5928039550781 573.4591674804688 687.0576171875 7 0.7951631546020508 609.485595703125 193.3702392578125 770.164306640625 398.2518310546875 2 0.5992904901504517 620.44091796875 330.3677978515625 660.22021484375 371.8255615234375 ,test/3012.jpg
5 0.8978871703147888 549.308837890625 121.15177917480469 881.245361328125 480.34466552734375 5 0.7899362444877625 124.70477294921875 278.30413818359375 411.6676025390625 446.65362548828125 1 0.6415622234344482 177.58384704589844 552.045166015625 642.947509765625 717.788818359375 1 0.5206735730171204 25.513427734375 902.1341552734375 963.52197265625 1024.0 7 0.45372462272644043 199.60025024414062 335.24713134765625 302.7861633300781 474.84088134765625 1 0.29436153173446655 217.01528930664062 467.3681640625 1023.8397216796875 951.7022705078125 1 0.2520270347595215 341.3944091796875 958.473388671875 1018.109619140625 1024.0 ,test/3013.jpg
9 0.3298434317111969 136.2750244140625 241.34359741210938 816.3201904296875 862.0726318359375 0 0.3057937026023865 395.36553955078125 85.38018798828125 439.85833740234375 264.74822998046875 1 0.2844611704349518 0.0 438.38214111328125 726.1582641601562 1023.3263549804688 ,test/3014.jpg
5 0.9153245687484741 382.7421875 352.6761169433594 581.6396484375 739.6739501953125 ,test/3015.jpg
7 0.5672227144241333 410.3399658203125 362.522216796875 825.933837890625 766.89599609375 ,test/3016.jpg
8 0.9912331700325012 458.86572265625 531.4862670898438 782.0531005859375 779.0901489257812 8 0.974284827709198 323.43511962890625 494.387451171875 454.2056884765625 954.9571533203125 8 0.8776326775550842 393.615234375 134.84832763671875 505.88079833984375 583.0950927734375 ,test/3017.jpg
4 0.9507127404212952 357.5608825683594 495.22161865234375 715.8565673828125 674.8704223632812 6 0.31621283292770386 577.2556762695312 0.0 797.5502319335938 209.66831970214844 ,test/3018.jpg
7 0.8289502263069153 744.682373046875 796.76708984375 831.99853515625 952.622802734375 7 0.8234630227088928 241.52662658691406 612.73583984375 736.87646484375 1023.03955078125 7 0.7850421071052551 588.2948608398438 75.79747009277344 932.8379516601562 496.5543212890625 7 0.7568969130516052 458.40447998046875 2.277923583984375 660.2872924804688 452.15765380859375 7 0.7355692386627197 711.2481689453125 312.93804931640625 898.6861572265625 628.3934936523438 7 0.6110041737556458 389.604248046875 597.5323486328125 594.3048095703125 691.462890625 7 0.4253901541233063 300.97906494140625 260.63946533203125 499.97833251953125 513.9415893554688 7 0.4106077551841736 706.9735107421875 931.2335205078125 815.5718994140625 1024.0 7 0.2581690549850464 330.90570068359375 278.260986328125 638.4562377929688 659.6917724609375 ,test/3019.jpg
7 0.9494075179100037 88.9996337890625 230.482177734375 422.01483154296875 619.3323974609375 7 0.8931257724761963 367.22772216796875 211.2265625 804.4942016601562 799.391845703125 7 0.6859350800514221 332.54302978515625 216.9881591796875 436.66461181640625 358.4654541015625 7 0.5424033999443054 231.8648223876953 213.841552734375 436.46209716796875 356.56072998046875 7 0.26272931694984436 456.08642578125 211.018798828125 931.8336181640625 444.82232666015625 7 0.25936901569366455 739.6900024414062 245.1521453857422 928.6008911132812 445.16522216796875 ,test/3020.jpg
5 0.8238463401794434 309.7541198730469 209.67327880859375 810.57275390625 763.242919921875 ,test/3021.jpg
3 0.8776088953018188 618.3848876953125 430.2088623046875 860.9466552734375 836.40771484375 5 0.7134587168693542 211.90223693847656 116.9227294921875 567.8931884765625 680.3509521484375 0 0.432583212852478 167.6722412109375 264.0598449707031 269.3741760253906 361.4158020019531 ,test/3022.jpg
1 0.9601932168006897 268.97894287109375 242.86778259277344 613.6357421875 535.5152587890625 ,test/3023.jpg
1 0.9147118330001831 85.7626953125 302.30126953125 843.1126708984375 806.059326171875 5 0.37149593234062195 0.0 542.9959716796875 104.59048461914062 1010.3492431640625 4 0.2525671124458313 0.00341796875 514.4083251953125 103.99089050292969 1006.71142578125 ,test/3024.jpg
1 0.9200244545936584 216.873779296875 222.7862548828125 944.6708984375 792.0037841796875 1 0.3292102515697479 221.86566162109375 224.6310577392578 741.0477905273438 594.4356079101562 ,test/3025.jpg
7 0.888187050819397 295.07403564453125 156.16851806640625 697.9444580078125 676.018798828125 ,test/3026.jpg
0 0.9193300604820251 358.320556640625 251.54046630859375 918.515869140625 764.3477783203125 5 0.6481134295463562 527.764892578125 798.4385986328125 905.317138671875 1024.0 ,test/3027.jpg
5 0.855304479598999 373.4228210449219 73.62088012695312 725.614990234375 272.228271484375 1 0.8225571513175964 267.546142578125 321.95123291015625 677.5787353515625 688.9512329101562 3 0.7972298264503479 528.8818359375 916.1084594726562 629.23193359375 1023.9171752929688 5 0.6895455718040466 437.92431640625 0.0 719.537109375 89.29019165039062 5 0.6645406484603882 363.7957763671875 253.21017456054688 707.6927490234375 408.6495056152344 1 0.5637179017066956 411.0697021484375 439.06158447265625 614.511962890625 586.5465698242188 4 0.5194461345672607 487.9809265136719 121.40678405761719 540.6416015625 190.6449737548828 5 0.45550206303596497 623.194091796875 125.97634887695312 689.765380859375 242.4754638671875 1 0.407917857170105 307.90155029296875 236.74749755859375 705.0439453125 698.2213134765625 4 0.3383727967739105 543.1830444335938 121.96826171875 586.7479858398438 193.68307495117188 2 0.3265089988708496 547.28125 574.0948486328125 597.047607421875 623.4434814453125 4 0.3207431435585022 456.44384765625 117.71852111816406 498.53369140625 185.07569885253906 2 0.2956007122993469 522.4180908203125 582.8003540039062 557.4940185546875 614.6273803710938 4 0.2871452867984772 446.9234619140625 116.31869506835938 497.08642578125 226.5384521484375 4 0.2632289528846741 517.876220703125 101.4374771118164 543.6614990234375 163.90603637695312 2 0.2514318823814392 523.904541015625 572.67578125 560.904296875 614.40869140625 ,test/3028.jpg
0 0.7859002947807312 0.2295684814453125 0.0 81.75641632080078 145.30157470703125 1 0.5185480713844299 287.58489990234375 325.1429443359375 729.174560546875 652.5426025390625 0 0.28453367948532104 247.42837524414062 0.1045989990234375 305.1847839355469 97.88325500488281 7 0.25098082423210144 240.08935546875 503.58575439453125 553.5687255859375 659.5309448242188 ,test/3029.jpg
7 0.9744531512260437 48.60296630859375 358.6702575683594 266.29876708984375 769.3087158203125 7 0.965904951095581 406.3263244628906 401.104248046875 629.4962158203125 719.3468017578125 7 0.9342129230499268 252.55868530273438 348.6033935546875 452.5946350097656 721.8868408203125 7 0.9164835810661316 528.5941162109375 125.93603515625 909.2589111328125 559.0933227539062 7 0.8967920541763306 571.1904296875 536.895751953125 854.673828125 975.96484375 7 0.8561863303184509 798.295654296875 324.993408203125 1024.0 1024.0 ,test/3030.jpg
9 0.5816110968589783 320.96435546875 32.74505615234375 579.330810546875 940.0747680664062 ,test/3031.jpg
5 0.9421398639678955 286.06585693359375 472.0516662597656 682.7615966796875 620.8177490234375 ,test/3032.jpg
2 0.42219892144203186 426.07928466796875 431.80419921875 792.8075561523438 668.8365478515625 1 0.2689724564552307 397.935546875 432.1734619140625 793.17529296875 664.98046875 ,test/3033.jpg
5 0.9598256945610046 342.02911376953125 541.1761474609375 544.4679565429688 658.3094482421875 ,test/3034.jpg
2 0.9437317848205566 256.8231201171875 358.84552001953125 663.6190185546875 843.9356079101562 2 0.57254558801651 0.0 0.04705810546875 138.79864501953125 464.16741943359375 ,test/3035.jpg
7 0.9381918907165527 402.66162109375 286.2972717285156 755.8868408203125 900.9473876953125 7 0.9322195053100586 248.5010223388672 675.3563232421875 355.38104248046875 859.6649169921875 7 0.8965218663215637 142.96157836914062 142.94207763671875 459.5064392089844 743.5390625 7 0.7211138606071472 461.50897216796875 218.8739013671875 616.9910278320312 361.5394287109375 7 0.2626965343952179 350.6090393066406 121.2572021484375 485.2521057128906 472.40618896484375 ,test/3036.jpg
7 0.9109253883361816 793.3084716796875 704.0418701171875 963.6502685546875 1023.9931640625 0 0.8708066940307617 341.68084716796875 556.0673828125 477.60833740234375 774.10400390625 7 0.7605079412460327 409.49658203125 803.47705078125 451.529052734375 899.62353515625 7 0.7416816353797913 464.6308898925781 831.4591064453125 803.302734375 1024.0 0 0.6834968328475952 495.52923583984375 660.302490234375 559.9860229492188 809.06494140625 1 0.6143302917480469 939.4844360351562 630.5474853515625 971.3380737304688 701.4378662109375 7 0.485402911901474 617.2437744140625 490.8343505859375 668.05126953125 547.5809326171875 0 0.4426470696926117 668.5342407226562 712.147216796875 782.3937377929688 867.745849609375 0 0.4063219726085663 715.79345703125 665.9239501953125 841.3646240234375 860.9088134765625 7 0.3041234016418457 618.3282470703125 491.00006103515625 656.6141357421875 539.7955932617188 ,test/3037.jpg
5 0.9226608276367188 84.70523071289062 656.2803344726562 274.08172607421875 970.4094848632812 6 0.8214601278305054 368.9439697265625 265.0426025390625 996.42529296875 713.520263671875 5 0.6458017230033875 409.80010986328125 16.39874267578125 890.9695434570312 200.22161865234375 7 0.49413037300109863 441.0201416015625 421.1256103515625 515.0147705078125 486.42254638671875 ,test/3038.jpg
1 0.6689103245735168 320.094482421875 300.728515625 941.21728515625 697.734130859375 1 0.5989975333213806 47.15863037109375 242.2779998779297 865.659912109375 693.3765258789062 ,test/3039.jpg
5 0.9095574021339417 223.878662109375 336.8287048339844 666.6489868164062 909.2681884765625 1 0.8726906776428223 268.897705078125 606.281005859375 579.943115234375 866.986328125 0 0.6575819849967957 454.5494384765625 92.9019775390625 501.5357666015625 377.10498046875 ,test/3040.jpg
3 0.7707972526550293 378.5445556640625 111.429443359375 930.3895263671875 606.686767578125 5 0.6966283917427063 47.966766357421875 94.615234375 385.13458251953125 801.9578857421875 5 0.49713069200515747 30.740478515625 84.19122314453125 353.93048095703125 664.6439208984375 ,test/3041.jpg
2 0.8245329856872559 337.0360107421875 347.00726318359375 707.677978515625 739.5916137695312 0 0.44111666083335876 753.2275390625 914.3563232421875 989.3438720703125 1024.0 3 0.2791059613227844 857.60107421875 224.9529266357422 1024.0 510.87042236328125 ,test/3042.jpg
